parent,child,kind,similarity,weighted,retention,gained,lost,branch_len
node_306,9606.Q8NGE7,extant,0.05263157894736842,0.13996024408810276,0.05263157894736842,0,18,0.936947
node_307,node_345,ancestor,0.11363636363636363,0.4250020364600873,0.7142857142857143,37,2,0.27604
node_307,node_346,ancestor,0.3157894736842105,0.6511601284370027,0.8571428571428571,12,1,0.377121
node_308,9606.Q8NGC0,extant,0.14285714285714285,0.12249974581641314,0.14285714285714285,0,6,0.75411
node_308,node_347,ancestor,0.15789473684210525,0.40392902513416024,0.8571428571428571,31,1,0.373727
node_309,9606.Q8NGQ1,extant,0.29411764705882354,0.5686934384360844,0.29411764705882354,0,12,0.515988
node_309,node_348,ancestor,0.29411764705882354,0.5312791198874366,0.29411764705882354,0,12,0.702459
node_310,node_349,ancestor,1.0,0.7769601422923527,1.0,0,0,0.0900274
node_310,9606.Q96R08,extant,0.42857142857142855,0.4093504225969373,1.0,4,0,0.187478
node_311,9606.Q8NGR9,extant,0.36363636363636365,0.4388228873029866,0.36363636363636365,0,7,0.621578
node_311,9606.Q8NGS0,extant,0.18181818181818182,0.22880503904988947,0.18181818181818182,0,9,0.438622
node_312,9606.Q8NH92,extant,0.1111111111111111,0.5789378493245864,0.1111111111111111,0,8,0.0436834
node_312,9606.Q8NGQ3,extant,0.2727272727272727,0.6469455837763679,0.3333333333333333,2,6,0.061417
node_313,node_350,ancestor,0.7142857142857143,0.8140752641051942,0.7142857142857143,0,2,0.0483157
node_313,9606.Q6IFN5,extant,0.14285714285714285,0.14924117865880654,0.14285714285714285,0,6,0.4761
node_314,9606.P34982,extant,0.811965811965812,0.9093111015989623,0.9743589743589743,78,10,0.119177
node_314,node_351,ancestor,0.17692307692307693,0.43693892040852916,0.17692307692307693,0,321,0.155949
node_315,node_352,ancestor,0.3793103448275862,0.6444033498167081,1.0,18,0,0.0478101
node_315,9606.Q8NGT0,extant,0.25,0.511154752125942,0.2727272727272727,1,8,0.0699409
node_316,node_353,ancestor,0.6,0.5999535721373882,1.0,2,0,0.0877344
node_316,node_354,ancestor,0.6666666666666666,0.6842123822129028,0.6666666666666666,0,1,0.249225
node_317,9606.O76001,extant,0.3885819521178637,0.7364696512988977,1.0,332,0,0.0777269
node_317,node_355,ancestor,0.6588785046728972,0.8263336002177173,0.6682464454976303,3,70,0.0442509
node_318,node_356,ancestor,0.4,0.8749339162495919,1.0,24,0,0.0766937
node_318,9606.Q8NHA6,extant,0.125,0.3491101013449585,0.125,0,14,0.328797
node_319,9606.Q8NGV0,extant,0.5,0.6703658437182898,0.75,6,3,0.399263
node_319,9606.Q8NGU4,extant,0.6666666666666666,0.7159080472178421,0.8333333333333334,3,2,0.816603
node_320,node_357,ancestor,1.0,0.9009331190121783,1.0,0,0,0.0171473
node_320,node_358,ancestor,1.0,0.9060286154111291,1.0,0,0,0.00343996
node_321,9606.Q8NHC8,extant,0.09090909090909091,0.19761535641822106,0.09090909090909091,0,10,0.354012
node_321,9606.O43869,extant,0.08333333333333333,0.36378923760809284,0.09090909090909091,1,10,0.189752
node_322,9606.P0C7T2,extant,0.14285714285714285,0.5207840045328287,0.14285714285714285,0,6,0.0823639
node_322,9606.Q8NH04,extant,1.0,0.999999893694549,1.0,0,0,0.00443467
node_323,9606.Q6IF00,extant,0.7619047619047619,0.851785702684911,0.8888888888888888,3,2,0.00340644
node_323,9606.Q8NGX2,extant,0.2698412698412698,0.4843209234639373,0.9444444444444444,45,1,2.1258e-06
node_324,node_359,ancestor,0.5294117647058824,0.7324200139533442,0.5625,1,7,0.0578242
node_324,9606.Q8NH00,extant,0.45,0.6309053200456861,0.5625,4,7,0.0670214
node_325,9606.Q8NGX1,extant,0.8333333333333334,0.868976116379384,1.0,1,0,0.0172704
node_325,9606.Q8NH03,extant,0.8,0.9581386608372849,0.8,0,1,0.00466108
node_326,9606.Q8NG80,extant,0.2777777777777778,0.6152130047685533,0.8823529411764706,37,2,0.0463937
node_326,9606.Q8NH16,extant,0.11764705882352941,0.3941897836987083,0.11764705882352941,0,15,0.0831383
node_327,9606.Q8NG85,extant,1.0,0.7778594104619354,1.0,0,0,0.0273595
node_327,9606.Q8NGY9,extant,0.5,0.7081323291824932,0.5,0,1,0.0291535
node_328,9606.Q8NGB6,extant,1.0,0.8043623729757929,1.0,0,0,0.0054136
node_328,9606.A0A0X1KG70,extant,1.0,0.7289556869737606,1.0,0,0,0.0103224
node_329,node_360,ancestor,1.0,0.6723401588157504,1.0,0,0,0.113884
node_329,9606.Q8NGD1,extant,0.07692307692307693,0.14591632323847414,1.0,12,0,0.0972354
node_330,node_361,ancestor,0.6,0.5427752442919752,1.0,2,0,0.224534
node_330,node_362,ancestor,1.0,0.8249731109060905,1.0,0,0,0.0767371
node_331,node_363,ancestor,1.0,0.6915773016548207,1.0,0,0,0.0370554
node_331,9606.Q8NGD4,extant,0.5,0.4016988850741207,0.5,0,1,0.41024
node_332,node_364,ancestor,0.0391566265060241,0.23583290999600923,0.0391566265060241,0,319,0.00343102
node_332,9606.Q96R69,extant,0.4879518072289157,0.8658610583956352,0.4879518072289157,0,170,0.00457796
node_333,node_365,ancestor,0.6,0.4843266921875905,0.6,0,2,0.0971988
node_333,9606.Q8NGB9,extant,0.3333333333333333,0.4565307099398013,0.6,4,2,0.237599
node_334,node_366,ancestor,0.8333333333333334,0.5047882409114132,1.0,1,0,0.0793017
node_334,node_367,ancestor,0.5714285714285714,0.7607802945118864,0.8,2,1,0.052058
node_335,9606.Q8NGM1,extant,0.2857142857142857,0.5688081412279689,0.2857142857142857,0,5,0.39856
node_335,9606.Q8NH37,extant,0.25,0.5244523723822196,0.2857142857142857,1,5,0.414287
node_336,node_368,ancestor,0.3953488372093023,0.5674321808766882,1.0,26,0,0.12044
node_336,node_369,ancestor,0.47058823529411764,0.624817711963655,0.47058823529411764,0,9,0.352073
node_337,node_370,ancestor,0.6666666666666666,0.8070110495443886,1.0,1,0,0.0504403
node_337,node_371,ancestor,0.6666666666666666,0.7226807576078648,1.0,1,0,0.125989
node_338,node_372,ancestor,0.5384615384615384,0.6992746538456664,0.65625,7,11,0.311466
node_338,9606.Q96RB7,extant,0.421875,0.5507991518556774,0.84375,32,5,0.387706
node_339,node_373,ancestor,0.5,0.7096189331384862,0.5,0,3,0.229783
node_339,9606.Q8NGP6,extant,0.16666666666666666,0.3609524278582452,0.16666666666666666,0,5,0.271303
node_340,node_374,ancestor,0.2727272727272727,0.4659481830762521,0.2727272727272727,0,8,0.0222563
node_340,9606.Q8NGG4,extant,0.3448275862068966,0.6815759142705732,0.9090909090909091,18,1,0.0799846
node_341,node_375,ancestor,0.5,0.5727597079709507,0.5,0,3,0.0878309
node_341,node_376,ancestor,0.5,0.6742827291253303,0.8333333333333334,4,1,0.146804
node_342,node_377,ancestor,0.08108108108108109,0.34555047038997816,0.08333333333333333,1,33,0.173992
node_342,node_378,ancestor,0.7857142857142857,0.85141950987419,0.9166666666666666,6,3,0.0470318
node_343,9606.Q8WZ84,extant,0.16666666666666666,0.3263520993780008,0.16666666666666666,0,5,0.283991
node_343,9606.Q9GZM6,extant,0.16666666666666666,0.2963258174625342,0.16666666666666666,0,5,0.27914
node_344,node_379,ancestor,0.35714285714285715,0.7605777292534914,0.5555555555555556,5,4,0.0526706
node_344,node_380,ancestor,0.6666666666666666,0.8572442538602165,0.6666666666666666,0,3,0.0287667
node_345,node_381,ancestor,0.6792452830188679,0.8232419587836933,0.8571428571428571,11,6,0.0722632
node_345,node_382,ancestor,0.5538461538461539,0.7618278410103925,0.8571428571428571,23,6,0.0696888
node_346,9606.Q8NGL0,extant,0.16666666666666666,0.6966766099015785,0.16666666666666666,0,15,0.0587036
node_346,9606.Q8NGL2,extant,0.5,0.8202198029451443,0.6666666666666666,6,6,0.0464512
node_347,9606.Q8WZ94,extant,0.3008130081300813,0.5820593009292309,1.0,86,0,0.367293
node_347,9606.Q8WZ92,extant,0.15789473684210525,0.47246830205511964,0.16216216216216217,1,31,0.390039
node_348,9606.Q8NH87,extant,0.4,0.6706154668740338,0.4,0,3,0.0477113
node_348,9606.P0C7N8,extant,0.5,0.8164114093824393,0.6,1,2,0.0246432
node_349,node_383,ancestor,0.75,0.6569217404601678,1.0,1,0,0.0258652
node_349,9606.Q96R09,extant,0.3333333333333333,0.4108736958512855,0.3333333333333333,0,2,0.210096
node_350,node_384,ancestor,1.0,0.825012690689651,1.0,0,0,0.0596659
node_350,node_385,ancestor,0.7142857142857143,0.8695610953370652,1.0,2,0,0.0429135
node_351,9606.P47884,extant,0.36231884057971014,0.7059775338582076,0.36231884057971014,0,44,0.0081524
node_351,9606.P58170,extant,0.14492753623188406,0.4509130538898153,0.14492753623188406,0,59,0.00879564
node_352,9606.Q8NGS8,extant,0.06896551724137931,0.29787022145795766,0.06896551724137931,0,27,0.0912091
node_352,9606.Q8NGS9,extant,0.6052631578947368,0.8656239941950653,0.7931034482758621,9,6,0.00898878
node_353,node_386,ancestor,0.6,0.603677539762474,0.6,0,2,0.14656
node_353,9606.Q8NGS7,extant,0.3333333333333333,0.5093578131507933,0.6,4,2,0.314029
node_354,9606.Q8NGS5,extant,1.0,0.6864749106382637,1.0,0,0,0.120237
node_354,9606.Q8NGS6,extant,0.5,0.6158833787709919,0.5,0,1,0.0891636
node_355,9606.O76002,extant,0.7266666666666667,0.799649591861614,0.7569444444444444,6,35,0.0729152
node_355,9606.Q9GZK6,extant,0.2222222222222222,0.5766128372428893,0.2222222222222222,0,112,0.0520647
node_356,9606.Q7Z3T1,extant,0.07317073170731707,0.265186036236677,0.075,1,37,0.415125
node_356,9606.Q9Y3N9,extant,0.06993006993006994,0.3966353286366586,1.0,532,0,0.559268
node_357,9606.A3KFT3,extant,0.5,0.7247799486953289,0.5,0,1,0.0448111
node_357,9606.Q8NG81,extant,1.0,0.6903043383321924,1.0,0,0,0.0503709
node_358,9606.Q8NG83,extant,0.15384615384615385,0.7104283561710176,1.0,11,0,0.0483831
node_358,9606.Q96R28,extant,0.5,0.5582654331782027,0.5,0,1,0.0630198
node_359,9606.Q6IEZ7,extant,0.6,0.9254819996503891,0.6,0,4,0.00738615
node_359,9606.Q8NH02,extant,0.7,0.9999999419304885,0.7,0,3,2.1258e-06
node_360,node_387,ancestor,1.0,0.9591850148234037,1.0,0,0,0.00371869
node_360,9606.A0A0G2JNH3,extant,1.0,0.8197759751345834,1.0,0,0,0.00746644
node_361,9606.P58180,extant,0.3333333333333333,0.44587256212573967,0.8,7,1,0.1894
node_361,9606.Q15615,extant,0.6,0.5987458185073031,0.6,0,2,0.169574
node_362,node_388,ancestor,0.5,0.725259584981357,0.6666666666666666,1,1,0.198844
node_362,9606.Q8NGJ1,extant,0.6666666666666666,0.7192595865599626,0.6666666666666666,0,1,0.362589
node_363,node_389,ancestor,0.6666666666666666,0.5959120336963767,1.0,1,0,0.0387033
node_363,node_390,ancestor,1.0,0.4613280142852618,1.0,0,0,0.0400093
node_364,9606.Q8NGA8,extant,0.8461538461538461,0.9270585118566784,0.8461538461538461,0,2,0.00400807
node_364,9606.Q8NH21,extant,0.3076923076923077,0.7779758945164912,0.3076923076923077,0,9,0.00799796
node_365,node_391,ancestor,0.3,0.5167305918485955,1.0,7,0,0.302164
node_365,9606.Q8NGB8,extant,0.3333333333333333,0.3499414797298815,0.3333333333333333,0,2,0.221679
node_366,node_392,ancestor,0.3333333333333333,0.2836287012458037,0.3333333333333333,0,4,0.136046
node_366,9606.Q96R67,extant,0.5,0.3658376826583905,0.8333333333333334,4,1,0.358554
node_367,9606.Q8NH72,extant,0.5,0.5925847760141892,0.5,0,3,0.449401
node_367,node_393,ancestor,0.7142857142857143,0.6566737511191857,0.8333333333333334,1,1,0.0763012
node_368,node_394,ancestor,0.6166666666666667,0.7597635382276793,0.8604651162790697,17,6,0.0687477
node_368,9606.Q8NH70,extant,0.023255813953488372,0.1370474994120013,0.023255813953488372,0,42,0.289492
node_369,9606.Q6IF82,extant,0.7272727272727273,0.7538326999215884,1.0,3,0,0.0333825
node_369,9606.Q8NGN8,extant,0.25,0.33511921426217733,0.25,0,6,0.0474607
node_370,node_395,ancestor,0.3333333333333333,0.4522736204526286,0.3333333333333333,0,2,0.330005
node_370,9606.Q8NH85,extant,0.07407407407407407,0.17257111183508173,0.6666666666666666,24,1,0.283152
node_371,node_396,ancestor,0.42857142857142855,0.2972364819342411,1.0,4,0,0.370051
node_371,node_397,ancestor,0.6,0.30708458715385045,1.0,2,0,0.20273
node_372,9606.Q6IEU7,extant,0.7647058823529411,0.8883971621431193,0.9285714285714286,6,2,0.0176189
node_372,9606.Q8NGP8,extant,0.21428571428571427,0.3795801990737817,0.21428571428571427,0,22,0.0369403
node_373,9606.Q8NGP3,extant,0.2727272727272727,0.5168963530690333,1.0,8,0,0.251551
node_373,9606.Q8NGP4,extant,0.3333333333333333,0.2837948837165884,0.3333333333333333,0,2,0.150092
node_374,9606.Q8N146,extant,0.6666666666666666,0.6509193466497618,0.6666666666666666,0,1,0.0393089
node_374,9606.Q8N162,extant,0.6666666666666666,0.7507917079662225,0.6666666666666666,0,1,0.0621608
node_375,9606.Q15617,extant,0.3333333333333333,0.44502806296219016,0.3333333333333333,0,2,0.0949268
node_375,9606.Q8NG78,extant,0.3333333333333333,0.41074994919670876,0.3333333333333333,0,2,0.131901
node_376,9606.P0DMU2,extant,0.4,0.6210772970632042,0.4444444444444444,1,5,0.0631343
node_376,9606.Q6IF36,extant,0.1111111111111111,0.2014871726071665,0.1111111111111111,0,8,0.0520079
node_377,9606.Q15620,extant,0.5,0.3841511552957267,0.5,0,2,0.105622
node_377,9606.Q8NGG6,extant,0.06666666666666667,0.23301839301284774,0.75,41,1,0.221606
node_378,node_398,ancestor,0.25333333333333335,0.4873742791061174,0.9743589743589743,111,1,0.201078
node_378,9606.Q96RC9,extant,0.02564102564102564,0.1321309113974651,0.02564102564102564,0,38,0.373175
node_379,node_399,ancestor,0.4,0.6129190809485303,0.4,0,6,0.144208
node_379,node_400,ancestor,0.38461538461538464,0.7873985502962775,0.5,3,5,0.105699
node_380,node_401,ancestor,0.6666666666666666,0.8910450242546174,0.6666666666666666,0,2,0.0297511
node_380,node_402,ancestor,0.16666666666666666,0.5353345203331629,0.8333333333333334,24,1,0.0802659
node_381,9606.Q8NGK9,extant,0.0851063829787234,0.21449361259560046,0.0851063829787234,0,43,0.166072
node_381,9606.Q8NGL1,extant,0.0425531914893617,0.1418759110757718,0.0425531914893617,0,45,0.128323
node_382,9606.Q8NGL3,extant,0.03389830508474576,0.22156532241165697,0.03389830508474576,0,57,0.324143
node_382,node_403,ancestor,0.1694915254237288,0.5444976543740933,0.1694915254237288,0,49,0.192275
node_383,9606.Q8NH48,extant,0.75,0.7422930383369273,0.75,0,1,0.162718
node_383,9606.Q8NGF7,extant,0.5,0.5699170590055455,0.5,0,2,0.290931
node_384,9606.Q8NG98,extant,0.45454545454545453,0.47592920020089674,1.0,6,0,0.253886
node_384,9606.Q96RA2,extant,0.2,0.24047531261023755,0.2,0,4,0.332501
node_385,node_404,ancestor,0.875,0.8380803565925565,1.0,1,0,0.0356379
node_385,node_405,ancestor,0.42857142857142855,0.7742817751169359,0.42857142857142855,0,4,0.167664
node_386,9606.Q9NQN1,extant,0.75,0.6325318681469723,1.0,1,0,0.163538
node_386,node_406,ancestor,1.0,0.6072128234116504,1.0,0,0,0.0966439
node_387,9606.Q8N0Y3,extant,1.0,0.9261752749194576,1.0,0,0,2.1258e-06
node_387,9606.A0A096LPK9,extant,1.0,0.8885858005917227,1.0,0,0,0.0037198
node_388,9606.Q8NGE8,extant,0.3333333333333333,0.7272276644137615,0.3333333333333333,0,2,0.147625
node_388,node_407,ancestor,0.75,0.6790812912666813,1.0,1,0,0.0342392
node_389,node_408,ancestor,0.375,0.5536331589044915,1.0,5,0,0.0672964
node_389,9606.Q8NH42,extant,0.3333333333333333,0.18848165563025285,0.3333333333333333,0,2,0.456344
node_390,node_409,ancestor,0.6666666666666666,0.2911079614018337,1.0,1,0,0.110913
node_390,9606.Q8NGD5,extant,0.5,0.5950171063974697,0.5,0,1,0.343912
node_391,9606.O95013,extant,0.8181818181818182,0.8265400914205564,0.9,1,1,0.00771371
node_391,9606.Q6IEY1,extant,0.7,0.8034779394610365,0.7,0,3,0.003844
node_392,9606.A6NHA9,extant,0.5,0.5872017965950874,0.5,0,1,0.112752
node_392,9606.Q8NGP0,extant,0.5,0.7650637526340534,0.5,0,1,0.120374
node_393,9606.Q8NGB2,extant,0.16666666666666666,0.19870207068710902,0.16666666666666666,0,5,0.303848
node_393,9606.A6NMZ5,extant,0.42857142857142855,0.5357658703825896,0.5,1,3,0.489744
node_394,9606.P0C604,extant,0.07272727272727272,0.24022547211677348,0.07407407407407407,1,50,0.234513
node_394,9606.Q8NH83,extant,0.3617021276595745,0.5416296496086478,0.6296296296296297,40,20,0.176771
node_395,node_410,ancestor,0.5,0.7665158164556451,1.0,1,0,0.0381229
node_395,9606.P0C7N5,extant,1.0,0.6509487762849525,1.0,0,0,0.0493893
node_396,node_411,ancestor,0.42857142857142855,0.4170059077050542,0.42857142857142855,0,4,0.138986
node_396,9606.Q8NGG1,extant,0.5,0.6455799668208789,0.8571428571428571,5,1,0.146611
node_397,node_412,ancestor,0.5555555555555556,0.6522587231755558,1.0,4,0,0.0385429
node_397,9606.Q8NH50,extant,0.25,0.5757323654903361,0.6,7,2,0.324689
node_398,9606.Q8NGG8,extant,0.9530201342281879,0.9759658094154183,0.9530201342281879,0,7,0.00623676
node_398,9606.Q96RD0,extant,0.7987804878048781,0.8931618874473769,0.8791946308724832,15,18,0.0193095
node_399,9606.Q13606,extant,0.125,0.33630798619173113,0.5,12,2,0.514288
node_399,9606.Q8N127,extant,0.42857142857142855,0.3487368403400178,0.75,3,1,0.508857
node_400,9606.Q8NGP9,extant,0.25,0.6151125466796759,0.25,0,6,0.503314
node_400,node_413,ancestor,0.5,0.7896702287123183,0.75,4,2,0.0770571
node_401,9606.Q8NGF4,extant,0.25,0.19123151910524072,0.25,0,3,0.553275
node_401,9606.Q8NH18,extant,0.0851063829787234,0.331605933281439,1.0,43,0,0.628992
node_402,node_414,ancestor,0.034482758620689655,0.13748966873222704,0.034482758620689655,0,28,0.401524
node_402,node_415,ancestor,0.3783783783783784,0.6982007494761876,0.4827586206896552,8,15,0.295215
node_403,9606.Q8NGL4,extant,0.2,0.12107213819902811,0.2,0,8,0.274972
node_403,9606.A0A2R8Y4L6,extant,0.6363636363636364,0.6993451698406605,0.7,1,3,0.207548
node_404,node_416,ancestor,0.375,0.6049867072186947,0.375,0,5,0.132186
node_404,node_417,ancestor,0.5,0.4623181735366421,0.75,4,2,0.200372
node_405,node_418,ancestor,1.0,0.517278445294971,1.0,0,0,0.138315
node_405,9606.Q8NG95,extant,0.3333333333333333,0.4361141415823212,0.6666666666666666,3,1,0.283715
node_406,9606.P0DN81,extant,0.6666666666666666,0.5836689026614877,0.6666666666666666,0,1,0.00695403
node_406,9606.Q8NH95,extant,0.3333333333333333,0.4143811494154442,0.6666666666666666,3,1,0.0601653
node_407,9606.Q8NGI4,extant,0.25,0.5570563492027453,0.25,0,3,0.13478
node_407,9606.Q8NGI6,extant,0.6,0.3726784827731366,0.75,1,1,0.178148
node_408,9606.Q8NGC6,extant,0.25,0.3822854907157989,0.25,0,6,0.524126
node_408,node_419,ancestor,0.25,0.5041511200337639,0.875,20,1,0.100927
node_409,9606.Q8NGD2,extant,0.6666666666666666,0.2585400552469872,0.6666666666666666,0,1,0.455952
node_409,9606.Q96R72,extant,0.4,0.7116986072225397,0.6666666666666666,2,1,0.262167
node_410,9606.Q8NH10,extant,1.0,0.9999998261058127,1.0,0,0,2.9735e-06
node_410,9606.P0C7N1,extant,0.6666666666666666,0.35617996453874906,1.0,1,0,0.0638726
node_411,9606.Q8NGG0,extant,0.3333333333333333,0.6082438394580523,0.3333333333333333,0,2,0.0667828
node_411,9606.Q8NGP2,extant,0.6666666666666666,0.5583321429456665,0.6666666666666666,0,1,0.0756324
node_412,9606.Q8NGG5,extant,0.1111111111111111,0.1561302800859044,0.1111111111111111,0,8,0.381249
node_412,9606.Q8NH51,extant,0.2222222222222222,0.41454626198753314,0.2222222222222222,0,7,0.240961
node_413,9606.Q8NH69,extant,0.2,0.45773703107830394,0.2,0,8,0.519169
node_413,9606.Q8NGR4,extant,0.1,0.17192295127722454,0.1,0,9,0.615186
node_414,9606.Q8NGG2,extant,1.0,0.5978033576355328,1.0,0,0,0.22612
node_414,node_420,ancestor,1.0,0.7615140574688939,1.0,0,0,0.0705594
node_415,node_421,ancestor,0.45454545454545453,0.7433122294918652,0.45454545454545453,0,12,0.230611
node_415,node_422,ancestor,0.29310344827586204,0.7911069002372265,0.7727272727272727,36,5,0.353606
node_416,9606.O60412,extant,1.0,0.5143841663487981,1.0,0,0,0.177467
node_416,9606.O76099,extant,0.2222222222222222,0.27209512255492635,0.6666666666666666,6,1,0.175555
node_417,node_423,ancestor,0.5882352941176471,0.8249458104487236,1.0,7,0,0.0509167
node_417,9606.Q15622,extant,0.2,0.2592293740303285,0.2,0,8,0.189217
node_418,9606.Q8NGA0,extant,0.3333333333333333,0.6375079882125269,0.3333333333333333,0,2,0.240279
node_418,9606.Q8NG99,extant,0.6666666666666666,0.4471458673536863,0.6666666666666666,0,1,0.197498
node_419,9606.Q8NGD3,extant,0.3225806451612903,0.6748894542811055,0.37037037037037035,4,17,0.381125
node_419,9606.Q8NH41,extant,0.1935483870967742,0.38076468831405963,0.2222222222222222,4,21,0.196008
node_420,9606.Q8NG75,extant,1.0,0.7203840882012601,1.0,0,0,0.126214
node_420,9606.Q8NGG3,extant,1.0,0.4640882459390759,1.0,0,0,0.14703
node_421,node_424,ancestor,0.6,0.6144375730335322,0.6,0,4,0.289972
node_421,node_425,ancestor,0.8,0.6832988479383967,0.8,0,2,0.149707
node_422,node_426,ancestor,0.7761194029850746,0.8607428695034007,0.9811320754716981,14,1,0.0892934
node_422,node_427,ancestor,0.5416666666666666,0.846158594925733,0.9811320754716981,43,1,0.180712
node_423,9606.O14581,extant,0.058823529411764705,0.13960909260660298,0.058823529411764705,0,16,0.144505
node_423,node_428,ancestor,0.8095238095238095,0.9358569497835698,1.0,4,0,0.0311545
node_424,node_429,ancestor,0.5,0.7147460864405407,0.5,0,3,0.0513481
node_424,9606.Q8NGV7,extant,0.7142857142857143,0.7605526325148514,0.8333333333333334,1,1,0.139913
node_425,9606.P0C628,extant,0.625,0.8440771603889586,0.625,0,3,0.219633
node_425,9606.Q9NZP5,extant,0.125,0.11794804772550432,0.125,0,7,0.271903
node_426,9606.A6NET4,extant,0.015151515151515152,0.06506718506805104,0.015151515151515152,0,65,0.1818
node_426,9606.A6NMS3,extant,0.058823529411764705,0.3339434735794747,0.06060606060606061,2,62,0.227373
node_427,9606.Q8NHB7,extant,0.8631578947368421,0.9635940643927827,0.8631578947368421,0,13,0.00275564
node_427,9606.Q8NHB8,extant,0.010526315789473684,0.045192663419299534,0.010526315789473684,0,94,0.0773223
node_428,9606.O76100,extant,0.45454545454545453,0.8346204860631603,0.47619047619047616,1,11,0.114044
node_428,9606.Q8NGA2,extant,0.14285714285714285,0.20830283991680715,0.14285714285714285,0,18,0.198988
node_429,node_430,ancestor,0.6666666666666666,0.5673878169111285,0.6666666666666666,0,1,0.0603932
node_429,9606.P0DN80,extant,0.5,0.7084062428365339,1.0,3,0,0.108667
node_430,node_431,ancestor,1.0,0.8184460609569149,1.0,0,0,0.0578453
node_430,node_432,ancestor,1.0,0.7941599399444037,1.0,0,0,0.0638975
node_431,9606.Q8NGV6,extant,0.3333333333333333,0.6462621088590377,0.5,1,1,0.149536
node_431,9606.A6NHG9,extant,0.4,0.457371684944003,1.0,3,0,0.0482158
node_432,9606.A6NDH6,extant,1.0,0.8395046931204482,1.0,0,0,0.0439295
node_432,9606.A6NKK0,extant,1.0,0.9231055915991645,1.0,0,0,0.0237232
